date,close,high,low,open,preclose,pctChg,volume,amount
1997-12-18,1154.17,1159.11,1138.4,1142.1,1146.52,0.667239,304900800,3185970688.0
1997-12-19,1160.77,1161.88,1151.14,1154.7,1154.17,0.571837,324467000,3346951424.0
1997-12-22,1169.01,1169.03,1153.44,1162.68,1160.77,0.709873,423341500,4923252224.0
1997-12-23,1171.25,1176.92,1165.06,1171.9,1169.01,0.191614,331363300,3795481344.0
1997-12-24,1169.66,1173.54,1164.86,1171.74,1171.25,-0.135749,317898800,3355945984.0
1997-12-25,1181.28,1181.48,1169.99,1170.56,1169.66,0.993451,359840000,4117566208.0
1997-12-26,1191.92,1194.24,1186.53,1187.75,1181.28,0.900719,419291800,4857847296.0
1997-12-29,1186.61,1198.97,1185.66,1196.3,1191.92,-0.44550500000000004,367020900,3902572288.0
1997-12-30,1181.14,1193.62,1179.56,1186.14,1186.61,-0.460975,279294000,2955963904.0
1997-12-31,1194.1,1195.05,1182.25,1182.25,1181.14,1.097242,309324900,3585276928.0
1998-01-05,1220.47,1220.5,1200.22,1200.95,1194.1,2.208357,437153200,5363527680.0
1998-01-06,1233.62,1233.64,1215.41,1223.73,1220.47,1.077456,514866400,6196189184.0
1998-01-07,1244.07,1244.1,1231.15,1233.96,1233.62,0.847096,575655600,6276869632.0
1998-01-08,1237.16,1250.01,1235.89,1243.12,1244.07,-0.5554279999999999,406947200,4535351296.0
1998-01-09,1239.9,1245.0,1221.3,1233.7,1237.16,0.22147399999999998,535709600,6395907584.0
1998-01-12,1226.97,1246.65,1226.4,1242.21,1239.9,-1.04283,573968800,6646772224.0
1998-01-13,1167.65,1211.88,1110.09,1211.88,1226.97,-4.83467,719443500,8983543808.0
1998-01-14,1202.22,1203.25,1170.32,1170.35,1167.65,2.960643,570380000,6237845504.0
1998-01-15,1215.43,1217.86,1196.15,1210.42,1202.22,1.098808,553925500,5643742208.0
1998-01-16,1213.96,1220.97,1207.92,1215.82,1215.43,-0.12095299999999999,412032600,4534913024.0
1998-01-19,1213.13,1216.99,1205.48,1215.41,1213.96,-0.068368,326203800,3662318080.0
1998-01-20,1203.72,1215.57,1195.38,1211.28,1213.13,-0.775682,312937700,3443180032.0
1998-01-21,1200.2,1209.69,1198.23,1201.99,1203.72,-0.292428,303297200,2739035392.0
1998-01-22,1204.43,1207.45,1194.38,1200.52,1200.2,0.35245,436125400,4027799040.0
1998-01-23,1222.91,1224.12,1206.45,1206.5,1204.43,1.534334,358068400,3378707456.0
1998-02-09,1248.04,1262.62,1244.43,1258.0,1222.91,2.054935,435858400,4617527296.0
1998-02-10,1236.51,1248.6,1233.7,1248.6,1248.04,-0.923851,532456200,4834392064.0
1998-02-11,1250.24,1251.45,1233.53,1234.18,1236.51,1.110382,481552000,4262614016.0
1998-02-12,1246.3,1254.41,1242.0,1253.39,1250.24,-0.315135,474907700,4545818112.0
1998-02-13,1245.91,1251.91,1241.82,1246.73,1246.3,-0.031294,409773500,4452571136.0
1998-02-16,1236.24,1247.97,1230.92,1246.8,1245.91,-0.776143,461535800,4970756096.0
1998-02-17,1238.5,1240.58,1228.11,1234.84,1236.24,0.182813,352585800,3717914624.0
1998-02-18,1229.83,1240.18,1225.5,1239.63,1238.5,-0.700044,461406600,4675451392.0
1998-02-19,1232.58,1235.49,1223.93,1229.81,1229.83,0.223608,330071300,3345370624.0
1998-02-20,1226.02,1237.92,1224.58,1234.6,1232.58,-0.532212,315923300,3200611840.0
1998-02-23,1208.6,1217.86,1195.89,1217.86,1226.02,-1.4208610000000002,380753300,3921520640.0
1998-02-24,1208.22,1216.35,1206.09,1206.93,1208.6,-0.031442000000000005,352668400,3246038016.0
1998-02-25,1194.67,1209.49,1191.75,1208.52,1208.22,-1.121478,342846600,3325572608.0
1998-02-26,1206.67,1206.67,1189.52,1193.0,1194.67,1.0044620000000002,314777500,3223860992.0
1998-02-27,1206.53,1213.73,1202.87,1209.44,1206.67,-0.011603,358215000,3607948288.0
1998-03-02,1188.31,1205.75,1182.61,1196.74,1206.53,-1.5101129999999998,484315400,4824057344.0
1998-03-03,1201.79,1201.8,1185.3,1186.52,1188.31,1.134382,356129600,3497563904.0
1998-03-04,1213.25,1214.0,1201.25,1204.95,1201.79,0.953574,359514800,4065636096.0
1998-03-05,1207.54,1219.28,1206.37,1217.85,1213.25,-0.47063299999999997,322341800,3570224640.0
1998-03-06,1206.45,1208.98,1202.12,1208.75,1207.54,-0.090273,308502000,3304971776.0
1998-03-09,1200.83,1208.62,1197.57,1207.96,1206.45,-0.465829,309109400,3486186240.0
1998-03-10,1199.83,1205.83,1186.55,1199.63,1200.83,-0.083276,298064300,3271175424.0
1998-03-11,1190.04,1210.53,1187.44,1201.26,1199.83,-0.8159420000000001,365596600,4330453504.0
1998-03-12,1178.97,1188.28,1175.55,1187.54,1190.04,-0.930226,250410000,2586090752.0
1998-03-13,1184.96,1184.96,1176.01,1177.82,1178.97,0.50807,233152800,2449195776.0
1998-03-16,1188.48,1188.62,1179.44,1186.19,1184.96,0.297058,301891100,3361364480.0
1998-03-17,1202.84,1202.84,1193.24,1193.67,1188.48,1.208265,373376000,4211386368.0
1998-03-18,1193.91,1204.74,1191.91,1204.1,1202.84,-0.742404,362260800,4012765184.0
1998-03-19,1188.72,1195.83,1184.87,1192.4,1193.91,-0.43471099999999996,335943800,3477551360.0
1998-03-20,1187.5,1192.32,1183.25,1188.6,1188.72,-0.102629,278982400,2931556096.0
1998-03-23,1179.87,1186.86,1178.04,1186.56,1187.5,-0.6425270000000001,361032100,3843850752.0
1998-03-24,1194.02,1194.06,1179.97,1180.09,1179.87,1.199287,351972500,3649985536.0
1998-03-25,1191.55,1209.77,1188.85,1207.62,1194.02,-0.206862,412585500,4565068288.0
1998-03-26,1188.87,1193.82,1186.22,1191.0,1191.55,-0.22492199999999998,452050100,4470460416.0
1998-03-27,1223.57,1223.93,1188.86,1189.41,1188.87,2.918734,682885500,7179516416.0
1998-03-30,1249.44,1249.44,1228.3,1230.94,1223.57,2.114305,729618400,7862278144.0
1998-03-31,1243.02,1252.24,1238.64,1251.34,1249.44,-0.513824,609167600,6380874752.0
1998-04-01,1254.97,1255.01,1240.06,1243.37,1243.02,0.961364,622217400,6704314880.0
1998-04-02,1269.02,1285.03,1259.58,1259.59,1254.97,1.119553,1031202800,10971260928.0
1998-04-03,1286.08,1286.11,1266.03,1268.57,1269.02,1.344339,791090100,8314567168.0
1998-04-06,1306.38,1306.38,1286.43,1291.61,1286.08,1.578444,1020702500,10166654976.0
1998-04-07,1303.14,1310.29,1296.54,1308.56,1306.38,-0.248013,1627882600,8076861440.0
1998-04-08,1322.79,1322.83,1302.41,1303.41,1303.14,1.507898,1413919300,10762975232.0
1998-04-09,1297.23,1328.79,1288.89,1326.44,1322.79,-1.9322840000000001,1511702100,11900295168.0
1998-04-10,1311.51,1311.53,1293.59,1294.62,1297.23,1.100809,1462679900,9246627840.0
1998-04-13,1318.75,1326.3,1311.83,1319.95,1311.51,0.552035,1214580800,10267523072.0
1998-04-14,1313.72,1320.91,1304.38,1318.27,1318.75,-0.381424,855311600,6656103424.0
1998-04-15,1324.71,1324.71,1314.07,1314.17,1313.72,0.8365549999999999,955450300,6992299520.0
1998-04-16,1316.25,1326.42,1312.57,1324.04,1324.71,-0.6386270000000001,944117500,7941408768.0
1998-04-17,1298.11,1311.73,1291.08,1311.54,1316.25,-1.378159,878601400,7251757568.0
1998-04-20,1296.01,1302.98,1286.59,1292.16,1298.11,-0.161772,737713900,6776031232.0
1998-04-21,1305.22,1307.86,1295.06,1296.77,1296.01,0.7106399999999999,656345400,5654055424.0
1998-04-22,1332.18,1333.07,1307.83,1307.83,1305.22,2.0655580000000002,790204900,7337908736.0
1998-04-23,1324.56,1340.25,1321.04,1337.49,1332.18,-0.571994,1065313000,7752375296.0
1998-04-24,1315.17,1331.86,1313.61,1324.46,1324.56,-0.708916,970462200,7782672896.0
1998-04-27,1310.38,1318.8,1303.48,1314.35,1315.17,-0.364214,1106460500,7534817792.0
1998-04-28,1332.99,1333.09,1315.33,1315.35,1310.38,1.725453,958932900,7375241728.0
1998-04-29,1332.5,1341.58,1328.56,1337.89,1332.99,-0.036759,827067300,6369540096.0
1998-04-30,1343.45,1343.46,1335.55,1336.01,1332.5,0.82176,885859300,6900203008.0
1998-05-04,1352.93,1355.52,1345.36,1353.06,1343.45,0.705654,1103649100,7962726400.0
1998-05-05,1352.52,1356.06,1346.59,1355.05,1352.93,-0.030307,801924400,6171312128.0
1998-05-06,1348.41,1355.66,1341.81,1352.72,1352.52,-0.30387600000000003,763829500,7138631680.0
1998-05-07,1327.87,1352.55,1326.65,1348.89,1348.41,-1.5232780000000001,795819500,7922400768.0
1998-05-08,1357.6,1357.6,1324.72,1324.74,1327.87,2.2389229999999998,1686123200,8247828992.0
1998-05-11,1354.61,1368.03,1351.59,1367.24,1357.6,-0.220241,1342161500,10849202176.0
1998-05-12,1349.65,1360.06,1342.73,1358.96,1354.61,-0.366154,867969600,7079641600.0
1998-05-13,1369.26,1369.3,1351.0,1351.18,1349.65,1.452968,1020086200,8644810752.0
1998-05-14,1367.13,1376.3,1360.89,1373.17,1369.26,-0.155559,1236781400,8758128640.0
1998-05-15,1368.09,1379.13,1361.84,1373.43,1367.13,0.070217,1021641900,7754799616.0
1998-05-18,1368.18,1376.38,1360.47,1373.67,1368.09,0.006585,826120300,5862340608.0
1998-05-19,1362.29,1372.87,1355.54,1370.68,1368.18,-0.4305,623135400,5012032000.0
1998-05-20,1357.43,1365.1,1352.17,1362.69,1362.29,-0.35675100000000004,672030000,6168455168.0
1998-05-21,1366.66,1367.72,1350.26,1356.96,1357.43,0.67996,676192500,5858890240.0
1998-05-22,1375.82,1379.89,1370.72,1371.37,1366.66,0.670241,800190200,7875853312.0
1998-05-25,1389.37,1389.66,1376.2,1380.13,1375.82,0.9848709999999999,1070688500,9717718016.0
1998-05-26,1390.42,1394.44,1383.76,1392.75,1389.37,0.07557699999999999,875233700,8669719552.0
1998-05-27,1399.54,1399.54,1390.55,1393.74,1390.42,0.655917,882741600,8857819136.0
1998-05-28,1397.9,1405.58,1392.9,1402.85,1399.54,-0.117182,830878700,7858011648.0
1998-05-29,1411.21,1411.35,1402.02,1402.68,1397.9,0.9521379999999999,950879600,9205402624.0
1998-06-01,1415.58,1420.55,1411.06,1418.35,1411.21,0.309663,983990000,9925498880.0
1998-06-02,1413.08,1419.58,1402.63,1419.22,1415.58,-0.17660599999999999,795094200,7266593792.0
1998-06-03,1420.0,1421.12,1413.11,1415.02,1413.08,0.48971400000000004,855816800,7012815360.0
1998-06-04,1406.3,1422.98,1402.75,1420.99,1420.0,-0.964785,763649000,7121954816.0
